Building Public ID,Building Type,Building Use,Building Location Region,Building New or Renovation,Building Area in Square Meters,Building Area in Square Feet,Building Storeys,Life Cycle Assessment Year,Life Cycle Assessment Reference Period,Life Cycle Assessment Source Code,Life Cycle Assessment Stages,Life Cycle Assessment Building Scope,Life Cycle Assessment Material Quantity,Embodied Carbon Whole Building Excluding Operational,Embodied Carbon Life Cycle Assessment Area Per Square Meter,Minimum Building Area in Square Meters,Maximum Building Area in Square Meters,Minimum Building Area in Square Feet,Maximum Building Area in Square Feet,Minimum Building Storeys,Maximum Building Storeys
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2012.0,50.0,,AB,SEI,N,2482.0,629.47,2324.0,4645.0,25001,50000.0,7.0,14.0
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",More than 25,2011.0,,,ABC,SFEI,,6253.34,626.96,9291.0,18580.0,100001,200000.0,25.0,1000000000.0
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",1 to 6,2011.0,,,AC,SFEI,,52.0,612.0,0.0,93.0,#NAME?,1000.0,1.0,6.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2003.0,75.0,,ABCD,SEI,Y,4657.5,591.78,4646.0,9290.0,500001,100000.0,7.0,14.0
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2012.0,50.0,,AB,SEI,N,2280.0,578.24,2324.0,4645.0,25001,50000.0,7.0,14.0
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2011.0,50.0,,ABC,SFEI,Y,322.0,549.49,466.0,929.0,5001,10000.0,1.0,6.0
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",1 to 6,2011.0,,,AC,SFEI,,45.6,535.0,0.0,93.0,#NAME?,1000.0,1.0,6.0
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2011.0,50.0,,ABC,SFEI,Y,306.0,522.18,466.0,929.0,5001,10000.0,1.0,6.0
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2011.0,50.0,,ABC,SFEI,Y,303.0,517.06,466.0,929.0,5001,10000.0,1.0,6.0
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",15 to 25,2011.0,60.0,,ABC,,,13848.18,488.57,2324.0,4645.0,25001,50000.0,15.0,25.0
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",More than 25,2011.0,100.0,,ABC,,,7687.99,462.0,9291.0,18580.0,100001,200000.0,25.0,1000000000.0
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2011.0,50.0,,ABC,SFEI,Y,264.0,450.51,466.0,929.0,5001,10000.0,1.0,6.0
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",More than 25,2011.0,100.0,,ABC,,,6461.95,443.0,9291.0,18580.0,100001,200000.0,25.0,1000000000.0
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",1 to 6,2011.0,,,AC,SFEI,,34.6,405.0,0.0,93.0,#NAME?,1000.0,1.0,6.0
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",1 to 6,2012.0,50.0,,AB,,,73.92,385.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",1 to 6,2012.0,50.0,,ABCD,SFEI,Y,38.3,362.07,94.0,465.0,1001,5000.0,1.0,6.0
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2011.0,50.0,,ABC,SFEI,Y,208.0,354.95,466.0,929.0,5001,10000.0,1.0,6.0
A05,Residential,Single-family,Asia-Pacific,New,93 or less,"1,000 or less",1 to 6,2011.0,,,,,,16957.2,326.1,0.0,93.0,#NAME?,1000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,2324 to 4645,"25,001 to 50,000",7 to 14,2010.0,100.0,,ABC,SFEI,Y,-376.0,314.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A05,Residential,Multi-family,Europe,New,2324 to 4645,"25,001 to 50,000",7 to 14,2010.0,50.0,,ABC,SFEI,Y,-376.0,314.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",1 to 6,2012.0,50.0,,ABCD,SFEI,Y,19.86,273.15,0.0,93.0,#NAME?,1000.0,1.0,6.0
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",1 to 6,2012.0,50.0,,AB,,,38.4,200.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,60.0,,ABCD,SFE,N,42691.68,199.29,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",1 to 6,2012.0,50.0,,ABCD,SFEI,Y,8.8,179.03,0.0,93.0,#NAME?,1000.0,1.0,6.0
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",1 to 6,2012.0,50.0,,AB,,,32.64,170.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential,Single-family,Asia-Pacific,New,93 or less,"1,000 or less",1 to 6,2011.0,,,,,Y,8782.8,168.9,0.0,93.0,#NAME?,1000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,229.24,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,234.82,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,221.9,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,214.46,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,235.97,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,193.3,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,181.86,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,230.5,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",1 to 6,2007.0,,,ABD,SFE,N,154.08,,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Commercial,Mixed,Europe,New,46452 to 92903,"500,001 to 1 million",1 to 6,2011.0,25.0,,AB,SFE,Y,140000.0,,46452.0,92903.0,500001,1000000.0,1.0,6.0
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,34333.92,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,3884.03,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,25633.8,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,17104.85,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,8575.91,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,2839.03,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,36145.1,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,27444.98,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,18156.09,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,60.0,,ABCD,SFE,N,12185.74,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,,,ABC,SFE,,3860.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,,,ABCD,SFE,,4070.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABC,SFE,,6328.57,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABCD,SFE,,6349.11,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABC,SFE,,7700.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABCD,SFE,,8150.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABC,SFE,,4010.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABCD,SFE,,4040.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABC,SFE,,2787.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABCD,SFE,,2982.15,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,,,ABC,SFE,,10700.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,,,ABCD,SFE,,11600.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABC,SFE,,2520.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABCD,SFE,,2790.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015.0,60.0,,ABCD,SFE,,10700.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015.0,60.0,,ABC,SFE,,10000.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,60.0,,ABC,SFE,,8660.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,60.0,,ABCD,SFE,,8760.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABC,SFE,,3302.17,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABCD,SFE,,3052.07,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,,,ABC,SFE,,5330.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,,,ABCD,SFE,,4750.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,,,ABC,SFE,,3540.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,,,ABCD,SFE,,3750.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,60.0,,ABC,SFE,,6040.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,60.0,,ABCD,SFE,,4270.0,,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial ,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABC,SFE,,3032.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial ,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABC,SFE,,2728.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABC,SFE,,1530.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABCD,SFE,,904.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABC,SFE,,4800.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,60.0,,ABCD,SFE,,2990.0,,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABC,SFE,,2520.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABCD,SFE,,1810.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABC,SFE,,2256.15,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABCD,SFE,,1303.1,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015.0,60.0,,ABC,SFE,,7710.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015.0,60.0,,ABCD,SFE,,8070.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2012.0,,,A,S,N,5980.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2012.0,,,A,S,N,2370.0,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2012.0,50.0,,A,SFE,N,5977.86,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2012.0,50.0,,A,SFE,N,1793.36,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Warehouse,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,60.0,,ABC,SFE,N,3296.81,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Warehouse,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,60.0,,ABC,SFE,N,2774.43,,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial ,Mixed,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2002.0,75.0,,ABC,SFE,N,5083.8,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Mixed,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2002.0,75.0,,ABC,SFE,N,4590.0,,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Residential ,Single-family,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2001.0,50.0,,ABC,SFEI,Y,370.0,,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Single-family,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2001.0,50.0,,ABC,SFEI,Y,1010.0,,94.0,465.0,1001,5000.0,1.0,6.0
